sourceitempartid	sourceitem	sourceitempartisbypage	sourceitempartfrom	sourceitempartto	sourceitempartsequencecharacter	sourceitempartsequence	sourceitempartsequenceverified	sourceitempartsequencecharacterafter	sourceitempartzeropad
4594	5307	t	1311	2602	?urlappend=%3Bview=1up%3Bseq=	-1302	f		0
4595	5308	t	1	1120	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4596	5309	t	1	1120	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4597	5310	t	1121	2453	?urlappend=%3Bview=1up%3Bseq=	-1112	f		0
4598	5311	t	1121	2453	?urlappend=%3Bview=1up%3Bseq=	-1112	f		0
4599	5312	t	1	1408	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4600	5313	t	1	1408	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4601	5314	t	1409	2621	?urlappend=%3Bview=1up%3Bseq=	-1400	f		0
4602	5315	t	1409	2621	?urlappend=%3Bview=1up%3Bseq=	-1400	f		0
4603	5316	t	1	1184	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4604	5317	t	1	1184	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4605	5318	t	1185	2540	?urlappend=%3Bview=1up%3Bseq=	-1176	f		0
4606	5319	t	1	1504	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4607	5320	t	1	1504	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4608	5321	t	1505	3063	?urlappend=%3Bview=1up%3Bseq=	-1496	f		0
4609	5322	t	1	1296	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4610	5323	t	1	1636	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4611	5324	t	1637	3141	?urlappend=%3Bview=1up%3Bseq=	-1628	f		0
4612	5325	t	1	1296	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4613	5326	t	1297	2782	?urlappend=%3Bview=1up%3Bseq=	-1276	f		0
4614	5327	t	1297	2782	?urlappend=%3Bview=1up%3Bseq=	-1276	f		0
4615	5328	t	2783	4529	?urlappend=%3Bview=1up%3Bseq=	-2762	f		0
4616	5329	t	2783	4529	?urlappend=%3Bview=1up%3Bseq=	-2762	f		0
4617	5330	t	1	1824	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4618	5331	t	1825	3625	?urlappend=%3Bview=1up%3Bseq=	-1804	f		0
4619	5332	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	18	f		0
4620	5333	t	1	1408	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4621	5334	t	1409	3141	?urlappend=%3Bview=1up%3Bseq=	-1388	f		0
4622	5335	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	18	f		0
4623	5336	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	18	f		0
4624	5337	t	1	1822	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4625	5338	t	1	1822	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4626	5339	t	1	1822	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4627	5340	t	1823	3418	?urlappend=%3Bview=1up%3Bseq=	-1800	f		0
4628	5341	t	1823	3418	?urlappend=%3Bview=1up%3Bseq=	-1802	f		0
4629	5342	t	1823	3418	?urlappend=%3Bview=1up%3Bseq=	-1802	f		0
4630	5343	t	1	1584	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4631	5344	t	1	1584	?urlappend=%3Bview=1up%3Bseq=	20	f		0
4632	5345	t	1585	2934	?urlappend=%3Bview=1up%3Bseq=	-1576	f		0
4633	5346	t	1585	2934	?urlappend=%3Bview=1up%3Bseq=	-1576	f		0
4634	5347	t	1585	2934	?urlappend=%3Bview=1up%3Bseq=	-1576	f		0
4635	5348	t	2935	3544	?urlappend=%3Bview=1up%3Bseq=	-2926	f		0
4636	5349	t	2935	3544	?urlappend=%3Bview=1up%3Bseq=	-2926	f		0
4637	5350	t	2935	3544	?urlappend=%3Bview=1up%3Bseq=	-2926	f		0
4638	5351	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4639	5352	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4640	5353	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4641	5354	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4642	5355	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4643	5356	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4644	5357	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4645	5358	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4646	5359	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4647	5360	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4648	5361	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4649	5362	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4650	5363	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4651	5364	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4652	5365	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4653	5366	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4654	5367	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4655	5368	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4656	5369	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4657	5370	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4658	5371	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4659	5372	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4660	5373	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4661	5374	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4662	5375	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4663	5376	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4664	5377	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4665	5378	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4666	5379	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4667	5380	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4668	5381	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4669	5382	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4670	5383	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4671	5384	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4672	5385	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4673	5386	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4674	5387	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4675	5388	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4676	5389	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4677	5390	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4678	5391	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4679	5392	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4680	5393	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4681	5394	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4682	5395	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4683	5396	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4684	5397	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4685	5398	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4686	5399	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4687	5400	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4688	5401	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4689	5402	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4690	5403	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4691	5404	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4692	5405	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4693	5406	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4694	5407	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4695	5408	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4696	5409	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4697	5410	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4698	5411	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4699	5412	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4700	5413	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4701	5414	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4702	5415	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4703	5416	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4704	5417	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4705	5418	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4706	5419	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4707	5420	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4708	5421	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4709	5422	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4710	5423	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4711	5424	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4712	5425	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4713	5426	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4714	5427	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4715	5428	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4716	5429	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4717	5430	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4718	5431	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4719	5432	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4720	5433	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4721	5434	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4722	5435	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4723	5436	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4724	5437	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4725	5438	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4726	5439	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4727	5440	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4728	5441	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4729	5442	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4730	5443	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4731	5444	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4732	5445	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4733	5446	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4734	5447	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4735	5448	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4736	5449	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4737	5450	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4738	5451	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4739	5452	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4740	5453	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4741	5454	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4742	5455	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4743	5456	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4744	5457	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4745	5458	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4746	5459	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4747	5460	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4748	5461	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4749	5462	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4750	5463	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4751	5464	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4752	5465	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4753	5466	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4754	5467	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4755	5468	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4756	5469	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4757	5470	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4758	5471	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4759	5472	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4760	5473	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4761	5474	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4762	5475	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4763	5476	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4764	5477	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4765	5478	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4766	5479	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4767	5480	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4768	5481	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4769	5482	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4770	5483	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4771	5484	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4772	5485	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4773	5486	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4774	5487	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4775	5488	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4776	5489	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4777	5490	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4778	5491	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4779	5492	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4780	5493	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4781	5494	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4782	5495	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4783	5496	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4784	5497	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4785	5498	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4786	5499	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4787	5500	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4788	5501	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4789	5502	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4790	5503	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4791	5504	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4792	5505	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4793	5506	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4794	5507	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4795	5508	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4796	5509	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4797	5510	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4798	5511	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4799	5512	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4800	5513	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4801	5514	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4802	5515	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4803	5516	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4804	5517	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4805	5518	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4806	5519	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4807	5520	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4808	5521	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	14	f		0
4809	5522	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4810	5523	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4811	5524	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4812	5525	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4813	5526	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4814	5527	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4815	5528	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4816	5529	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4817	5530	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4818	5531	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4819	5532	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4820	5533	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4821	5534	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4822	5535	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4823	5536	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4824	5537	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4825	5538	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4826	5539	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4827	5540	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4828	5541	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4829	5542	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4830	5543	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4831	5544	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4832	5545	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4833	5546	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4834	5547	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4835	5548	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4836	5549	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4837	5550	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4838	5551	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4839	5552	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4840	5553	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4841	5554	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4842	5555	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4843	5556	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4844	5557	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4845	5558	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4846	5559	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4847	5560	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4848	5561	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4849	5562	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4850	5563	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4851	5564	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4852	5565	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4853	5566	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4854	5567	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	8	f		0
4855	5568	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4856	5569	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4857	5570	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4858	5571	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
4860	4551	t	\N	\N		0	f		0
4861	4552	t	\N	\N		0	f		0
4862	4553	t	\N	\N		0	f		0
4863	4554	t	\N	\N		0	f		0
4864	4555	t	\N	\N		0	f		0
4865	4556	t	\N	\N		0	f		0
4866	4557	t	\N	\N		0	f		0
4867	4558	t	\N	\N		0	f		0
4868	4559	t	\N	\N		0	f		0
4869	4560	t	\N	\N		0	f		0
4870	4561	t	\N	\N		0	f		0
4927	4062	t	\N	\N		0	f		0
4928	4061	t	\N	\N		0	f		0
4929	4060	t	\N	\N		0	f		0
4930	4059	t	\N	\N		0	f		0
4931	4058	t	\N	\N		0	f		0
4932	4057	t	\N	\N		0	f		0
4933	4056	t	\N	\N		0	f		0
5202	5845	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	10	f		0
5203	5846	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	772	f		0
5204	5851	t	\N	\N	/page/n	13	f		0
5205	5850	t	1485	2344	/page/n	-1467	f		0
5206	5847	t	\N	\N	/page/n	10	f		0
5207	5861	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	646	f		0
5209	5864	t	\N	\N	/page/	0	f		0
5210	5865	t	9	9	?sp=	-4	f		0
5211	5865	t	11	11	?sp=	-5	f		0
5212	5865	t	13	13	?sp=	-6	f		0
5213	5865	t	15	15	?sp=	-7	f		0
5214	5865	t	18	18	?sp=	-9	f		0
5215	5865	t	19	19	?sp=	-10	f		0
5216	5865	t	21	21	?sp=	-11	f		0
5217	5865	t	23	23	?sp=	-12	f		0
5218	5865	t	25	25	?sp=	-13	f		0
5219	5865	t	28	28	?sp=	-15	f		0
5220	5865	t	29	29	?sp=	-16	f		0
5221	5865	t	31	31	?sp=	-17	f		0
5222	5865	t	34	34	?sp=	-19	f		0
5223	5865	t	35	35	?sp=	-20	f		0
5224	5865	t	38	38	?sp=	-22	f		0
5225	5865	t	39	39	?sp=	-23	f		0
5226	5865	t	41	41	?sp=	-24	f		0
5227	5865	t	43	43	?sp=	-25	f		0
5228	5865	t	46	46	?sp=	-27	f		0
5229	5865	t	47	47	?sp=	-28	f		0
5230	5865	t	50	50	?sp=	-30	f		0
5231	5865	t	51	51	?sp=	-31	f		0
5232	5865	t	53	53	?sp=	-32	f		0
5233	5865	t	55	55	?sp=	-33	f		0
5234	5865	t	58	58	?sp=	-35	f		0
5235	5865	t	59	59	?sp=	-36	f		0
5236	5865	t	61	61	?sp=	-37	f		0
5237	5865	t	64	64	?sp=	-39	f		0
5238	5865	t	65	65	?sp=	-40	f		0
5239	5865	t	68	68	?sp=	-42	f		0
5240	5865	t	69	69	?sp=	-43	f		0
5241	5865	t	71	71	?sp=	-44	f		0
5242	5865	t	73	73	?sp=	-45	f		0
5243	5865	t	74	74	?sp=	-46	f		0
5244	5865	t	77	77	?sp=	-48	f		0
5245	5865	t	78	78	?sp=	-49	f		0
5246	5865	t	80	80	?sp=	-50	f		0
5247	5865	t	82	82	?sp=	-51	f		0
5248	5865	t	85	85	?sp=	-53	f		0
5249	5865	t	86	86	?sp=	-54	f		0
5250	5865	t	89	89	?sp=	-56	f		0
5251	5865	t	90	90	?sp=	-57	f		0
5252	5912	t	\N	\N	/viewer#page/	16	f	/mode/1up	0
5253	5913	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	62	f		0
5254	5914	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	60	f		0
5255	5915	t	\N	\N	/page/	0	f		0
5256	5916	t	\N	\N	/page/	0	f		0
5257	5917	t	\N	\N	/page/	0	f		0
5258	5918	t	\N	\N	/page/n	65	f		0
5259	5919	t	\N	\N	/page/	0	f		0
5261	5922	f	\N	\N		0	f	_.PDF	0
5262	5923	f	\N	\N		0	f	_.PDF	0
5263	5924	f	\N	\N		0	f	_.PDF	0
5264	5925	f	\N	\N		0	f	_.PDF	0
5265	5926	f	\N	\N		0	f	_.PDF	0
5266	5927	f	\N	\N		0	f	_.PDF	0
5267	5928	f	\N	\N		0	f	_.PDF	0
5268	5929	f	\N	\N		0	f	_.PDF	0
5269	5930	f	\N	\N		0	f	_.PDF	0
5270	5931	f	\N	\N		0	f	_.PDF	0
5271	5932	f	\N	\N		0	f	_.PDF	0
5272	5933	f	\N	\N		0	f	_.PDF	0
5273	5934	f	\N	\N		0	f	_.PDF	0
5274	5935	f	\N	\N		0	f	_.PDF	0
5275	5936	f	\N	\N		0	f	_.PDF	0
5276	5937	f	\N	\N		0	f	_.PDF	0
5277	5938	f	\N	\N		0	f	_.PDF	0
5278	5939	f	\N	\N		0	f	_.PDF	0
5279	5940	f	\N	\N		0	f	_.PDF	0
5280	5941	f	\N	\N		0	f	_.PDF	0
5281	5942	f	\N	\N		0	f	_.PDF	0
5282	5943	f	\N	\N		0	f	_.PDF	0
5283	5944	f	\N	\N		0	f	_.PDF	0
5284	5945	f	\N	\N		0	f	_.PDF	0
5285	5946	f	\N	\N		0	f	_.PDF	0
5286	5947	f	\N	\N		0	f	_.PDF	0
5287	5948	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	16	f		0
5288	5949	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	6	f		0
5289	5950	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	6	f		0
5290	5951	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	6	f		0
5291	5952	t	\N	\N	?urlappend=%3Bview=1up%3Bseq=	6	f		0
