sourcecitationeventid	sourcecitation	event	sourcecitationeventinclude
79522	11765	9956	\N
79523	10747	10055	\N
79524	9960	46141	\N
79525	10433	9984	\N
79526	9642	52432	\N
79527	9129	52433	\N
79533	9890	52434	\N
79534	11732	52435	\N
79535	450276	22662	\N
79536	450277	52435	\N
79537	450277	22662	\N
79538	9905	22662	\N
79539	9907	22662	\N
79540	9933	22662	\N
79541	9928	52437	\N
79542	9911	52437	\N
79543	9910	52438	\N
79544	9137	52439	\N
79545	9412	52439	\N
79546	9561	52439	\N
79547	9567	52439	\N
79548	11499	52439	\N
79549	9775	52440	\N
79550	9914	52434	\N
79551	11474	47541	\N
79552	11000	47541	\N
79553	11212	47655	\N
79554	11079	47655	\N
79555	9670	47655	\N
79556	9797	47655	\N
79557	9806	47655	\N
79558	11476	47541	\N
79559	450278	52601	\N
79560	11739	52601	\N
79561	11687	52602	\N
79562	9600	52602	\N
79563	11722	52602	\N
79564	11740	52602	\N
79565	11731	52602	\N
79566	10503	47561	\N
79567	9853	47561	\N
79568	9485	51814	\N
79569	9854	51814	\N
79570	9948	51814	\N
79571	9951	51814	\N
79572	11689	51814	\N
79573	11723	51814	\N
79574	11737	51814	\N
79575	11738	51814	\N
79576	11741	51814	\N
79577	11742	51814	\N
79578	11754	51814	\N
79579	11885	51814	\N
79580	11395	51814	\N
79581	9726	52603	\N
79582	9496	52603	\N
79583	9604	52603	\N
79584	9909	52603	\N
79585	10045	52603	\N
79586	10505	52603	\N
79587	10537	52603	\N
79588	9952	52603	\N
79589	10004	52603	\N
79590	9913	52603	\N
79591	9529	52604	\N
79592	10719	52604	\N
79593	450279	22657	\N
79594	10396	52603	\N
79595	8930	52605	\N
79596	9365	52606	\N
79597	11716	52607	\N
79598	9251	52608	\N
79599	10486	52609	\N
79600	9779	52610	\N
79601	10456	52611	\N
79602	10466	52612	\N
79603	10484	52613	\N
79604	10484	52614	\N
79605	9779	52615	\N
79606	11214	52616	\N
79607	11755	52617	\N
79608	8894	52603	\N
79609	9437	52603	\N
79610	9552	52603	\N
79611	10454	52603	\N
79612	10490	52618	\N
79613	10453	57109	\N
79614	9357	52619	\N
79615	9142	52620	\N
79616	9549	52621	\N
79617	9415	52621	\N
79618	9358	52622	\N
79619	9550	52622	\N
79620	9551	52623	\N
79621	9750	52623	\N
79622	9145	52624	\N
79623	9146	52625	\N
79624	11185	52625	\N
79625	11356	52625	\N
79626	11705	52625	\N
79627	10514	52626	\N
79628	10515	52627	\N
79629	9755	22657	\N
79630	10643	52603	\N
79631	10643	22598	\N
79632	10672	51814	\N
79633	10672	9729	\N
79634	10672	22608	\N
79635	10672	9738	\N
79636	10672	9739	\N
79637	10672	22598	\N
79638	10672	9758	\N
79639	10104	52628	\N
79640	10075	52628	\N
79641	10678	9878	\N
79642	10678	9895	\N
79643	10678	10065	\N
79644	10678	10104	\N
79645	10678	10123	\N
79646	10678	10153	\N
79647	10678	10223	\N
79649	10097	9730	\N
79650	10097	9732	\N
79651	10099	9732	\N
79652	10099	9730	\N
79655	11502	10044	\N
79656	11009	10044	\N
79657	9439	52631	\N
79658	9466	52631	\N
79659	10461	52631	\N
79660	12207	52631	\N
79661	12208	52631	\N
79662	9523	52631	\N
79663	12213	10284	\N
79664	12213	10287	\N
79665	12213	10298	\N
79666	12213	10302	\N
79667	12213	10303	\N
79668	12213	10305	\N
79669	12213	10306	\N
79670	12213	10309	\N
79671	12213	10311	\N
79672	12213	10316	\N
79673	12213	10320	\N
79674	12213	10330	\N
79675	12213	10332	\N
79676	12213	10331	\N
79677	10980	9853	\N
79678	11815	9853	\N
79679	10428	52632	\N
79680	10504	51814	\N
79969	450963	53193	\N
79970	346113	53193	\N
79971	450964	53193	\N
79972	450964	53190	\N
79973	450964	15942	\N
79974	450965	53193	\N
79975	450966	53190	\N
79976	450966	15942	\N
79977	450966	53193	\N
79978	450967	53193	\N
79979	450968	53193	\N
79980	450969	15942	\N
79981	450969	53190	\N
79982	450969	53193	\N
79983	450970	15942	\N
79984	450971	8565	\N
79985	450972	8565	\N
79986	450973	8565	\N
79987	450974	8565	\N
79988	5829	53274	\N
80153	3151	2878	\N
80154	5371	2629	\N
80155	5782	1438	\N
80156	6162	2923	\N
80157	6262	3101	\N
80158	6136	4153	\N
80159	6118	3729	\N
80160	6111	15188	\N
80161	6112	15904	\N
80162	5728	3671	\N
80163	5544	3646	\N
80164	5302	3579	\N
80165	5399	2179	\N
80166	5082	2567	\N
80167	4846	4210	\N
80168	5701	50679	\N
80169	5727	9253	\N
80170	4931	3243	\N
80171	6187	53650	\N
80172	6187	53651	\N
80173	8293	4453	\N
80177	580	54471	f
80178	7024	54471	f
80179	580	54472	f
80180	7024	54472	f
80181	1742	54472	f
80182	1776	54472	f
80183	345683	54520	\N
80184	451139	54548	\N
80185	345682	54549	\N
80186	345740	15866	\N
80187	345741	53691	\N
80188	345725	15866	\N
80189	345661	54568	\N
80191	345672	30796	\N
80192	345672	54527	\N
80195	2019	31948	\N
80196	6824	634	\N
80197	6131	15949	\N
80198	6139	54798	\N
80199	6139	16032	\N
80200	6143	44535	\N
80201	6147	297	\N
80202	6147	312	\N
80203	6147	339	\N
80204	6147	480	\N
80205	6147	407	\N
80206	6147	474	\N
80207	6147	497	\N
80208	6147	519	\N
80209	6147	554	\N
80210	6147	558	\N
80211	6147	609	\N
80212	6147	731	\N
80213	6147	818	\N
80214	6147	857	\N
80215	6147	1204	\N
80216	6147	1300	\N
80217	6147	1458	\N
80218	6147	1507	\N
80219	6147	2379	\N
80220	6147	2617	\N
80221	6147	2680	\N
80222	6147	2827	\N
80223	6170	50838	\N
80224	1908	4323	\N
80225	1908	4324	\N
80226	1908	4465	\N
80227	6623	31935	\N
80228	4952	1165	\N
80229	4956	15427	\N
80230	4957	15508	\N
80231	4958	15380	\N
80232	4959	15380	\N
80233	4960	15380	\N
80234	5334	15380	\N
80235	5339	16001	\N
80236	5339	15999	\N
80237	5339	16000	\N
80238	5341	15724	\N
80239	5343	15725	\N
80240	5343	15726	\N
80241	5343	666	\N
80242	5344	225	\N
80243	5344	3135	\N
80244	5346	15380	\N
80245	5346	58	\N
80246	5347	46	\N
80247	5347	58	\N
80248	5348	15684	\N
80249	5349	127	\N
80250	5355	15735	\N
80251	5355	15731	\N
80252	5355	15732	\N
80253	5355	753	\N
80254	5359	16001	\N
80255	5359	15999	\N
80256	5359	16000	\N
80257	5366	172	\N
80258	5366	54863	\N
80259	5355	15730	\N
80260	5355	54864	\N
80261	451140	52602	\N
80262	451141	47561	\N
80263	451142	52624	\N
80264	451143	52622	\N
80265	451143	52623	\N
80266	451144	52625	\N
80267	451145	52617	\N
80268	451146	52603	\N
80269	451147	47655	\N
80270	451148	47541	\N
80271	451149	47652	\N
80272	451150	47594	\N
80273	451151	22688	\N
80274	451152	47650	\N
80275	451153	47503	\N
80276	451154	47482	\N
80277	451155	52433	\N
80278	451156	22669	\N
80279	451157	47629	\N
80280	451158	52631	\N
80281	451159	9787	\N
80282	451160	9811	\N
80283	451161	9810	\N
80284	451162	9815	\N
80285	451163	9815	\N
80286	451164	9824	\N
80287	451165	9825	\N
80288	451166	9844	\N
80289	451167	9836	\N
80290	451168	9843	\N
80291	451170	9840	\N
80292	451169	9842	\N
80293	451171	9861	\N
80294	451172	9866	\N
80295	451173	9869	\N
80296	451174	9863	\N
80297	451175	46565	\N
80298	451176	9880	\N
80299	451177	9901	\N
80300	451178	9903	\N
80301	451179	9908	\N
80302	451180	46445	\N
80303	451181	9921	\N
80304	451182	9939	\N
80305	451183	9951	\N
80306	451184	9946	\N
80307	451185	9955	\N
80308	451186	9978	\N
80309	451187	46141	\N
80310	451188	10027	\N
80311	451189	10029	\N
80312	451190	10056	\N
80313	451191	10068	\N
80314	451192	10083	\N
80315	451193	10080	\N
80316	451194	10137	\N
80317	451195	11650	\N
80318	451196	10147	\N
80319	451197	10142	\N
80320	451198	10165	\N
80321	451199	10254	\N
80322	451200	10245	\N
80323	451201	10253	\N
80324	451202	10267	\N
80325	451203	10266	\N
80326	451204	45622	\N
80327	451205	10390	\N
80328	451206	10471	\N
80329	451207	47600	\N
80330	451208	10559	\N
80331	451209	10934	\N
80332	451210	10960	\N
80333	451211	11021	\N
80334	451212	11071	\N
80335	451213	11084	\N
80336	451214	11152	\N
80337	451215	11226	\N
80338	451216	11294	\N
80339	451217	52439	\N
80340	451217	9810	\N
80341	451217	52625	\N
80342	451219	22684	\N
80343	451221	52606	\N
80344	451222	22685	\N
80345	451223	22686	\N
80346	451224	52616	\N
80347	451226	52416	\N
80348	451227	22688	\N
80349	451228	51814	\N
80350	451228	52414	\N
80351	451228	52601	\N
80352	451228	47561	\N
80353	451230	22687	\N
80354	451231	22673	\N
80355	451232	22672	\N
80356	451232	22671	\N
80357	451232	22670	\N
80358	451232	22675	\N
80360	451238	22677	\N
80361	451238	22681	\N
80362	451238	22680	\N
80363	451239	51812	\N
80364	451240	51811	\N
80365	451244	47561	\N
80366	451244	22607	\N
80367	451245	22605	\N
80368	451246	22606	\N
80369	451247	22663	\N
80370	451248	22603	\N
80371	451249	9730	\N
80372	451249	22682	\N
80373	451243	52612	\N
80374	451243	52614	\N
80375	451243	52611	\N
80376	451243	52610	\N
80377	451243	52613	\N
80378	451243	52608	\N
80379	451243	52607	\N
80438	3792	2808	\N
80439	3900	2815	\N
80440	7741	54865	\N
80441	12412	11169	\N
80442	12428	11194	\N
80443	12474	11268	\N
80444	12467	11252	\N
80445	12508	54866	\N
80446	12654	54867	\N
80447	12490	54868	\N
80448	12627	54869	\N
80449	12661	54870	\N
80450	12421	54871	\N
80451	12666	54872	\N
80452	12522	54873	\N
80453	12502	54874	\N
80454	12639	54875	\N
80455	12409	54876	\N
80456	12404	54877	\N
80457	12586	54878	\N
80458	12414	54879	\N
80459	12557	54880	\N
80460	12558	54881	\N
80461	12468	54882	\N
80462	12587	54883	\N
80463	12643	54884	\N
80464	12593	54885	\N
80465	12510	54886	\N
80466	12630	54887	\N
80467	12478	54888	\N
80468	12625	54889	\N
80469	12496	54890	\N
80470	12441	54891	\N
80471	12503	54892	\N
80472	12491	54893	\N
80473	12449	54894	\N
80474	12438	54895	\N
80475	12514	54896	\N
80476	12525	54897	\N
80477	12479	54898	\N
80478	12543	54899	\N
80479	12646	54900	\N
80480	12424	54901	\N
80481	12492	54902	\N
80482	12515	54903	\N
80483	12405	54904	\N
80484	12493	54905	\N
80485	12516	54906	\N
80486	12551	54907	\N
80487	12480	54908	\N
80488	12504	54909	\N
80489	12567	54910	\N
80490	12411	54911	\N
80491	12544	54912	\N
80492	12497	54913	\N
80493	12528	54914	\N
80494	12529	54915	\N
80495	12601	54916	\N
80496	12545	54917	\N
80497	12634	54918	\N
80498	12481	54919	\N
80499	12546	54920	\N
80500	12407	54921	\N
80501	12431	54922	\N
80502	12530	54923	\N
80503	12668	54924	\N
80504	12559	54925	\N
80505	12649	54926	\N
80506	12408	54927	\N
80507	12569	54928	\N
80508	12432	54929	\N
80509	12487	54930	\N
80510	12454	54931	\N
80511	12589	54932	\N
80512	12606	54933	\N
80513	12425	54934	\N
80514	12439	54935	\N
80515	12484	54936	\N
80516	12534	54937	\N
80517	12434	54938	\N
80518	12607	54939	\N
80519	12561	54940	\N
80520	12455	54941	\N
80521	12536	54942	\N
80522	12440	54943	\N
80523	12620	54944	\N
80524	12445	54945	\N
80525	12591	54946	\N
80526	12489	54947	\N
80527	12637	54948	\N
80528	12464	54949	\N
80529	12446	54950	\N
80530	12653	54951	\N
80531	12555	54952	\N
80532	12456	54953	\N
80533	12436	54954	\N
80534	12585	54955	\N
80535	12539	54956	\N
80536	12426	54957	\N
80537	12442	54958	\N
80538	12513	54852	\N
80539	12413	11169	\N
80540	12524	54851	\N
80541	12645	11490	\N
80542	12590	54850	\N
80543	12582	54849	\N
80544	12660	54960	\N
80545	12659	54961	\N
80546	12665	54962	\N
80547	12403	54963	\N
80548	12609	54964	\N
80549	12655	54965	\N
80550	12476	54966	\N
80551	12667	54967	\N
80552	12629	54968	\N
80553	12656	54969	\N
80554	12592	54970	\N
80555	12579	54971	\N
80556	12611	54972	\N
80557	12657	54973	\N
80558	12597	54974	\N
80559	12415	54975	\N
80560	12631	54976	\N
80561	12512	54977	\N
80562	12520	54978	\N
80563	12604	54979	\N
80564	12599	54980	\N
80565	12647	54981	\N
80566	12406	54982	\N
80567	12600	54983	\N
80568	12614	54984	\N
80569	12648	54985	\N
80570	12483	54986	\N
80571	12669	54987	\N
80572	12662	54988	\N
80573	12486	54989	\N
80574	12615	54990	\N
80575	12462	54991	\N
80576	12616	54992	\N
80577	12617	54993	\N
80578	12583	54994	\N
80579	12420	54995	\N
80580	12562	54996	\N
80581	12463	54997	\N
80582	12578	54998	\N
80583	12664	54999	\N
80584	12572	55000	\N
80585	346101	15800	\N
80586	345831	14908	\N
80587	345832	15378	\N
80588	345833	15718	\N
80589	345834	2312	\N
80590	345835	15378	\N
80591	345836	15718	\N
80592	345837	934	\N
80593	345838	14908	\N
80594	345839	14911	\N
80595	345841	14911	\N
80596	345841	649	\N
80597	345842	649	\N
80598	345843	15376	\N
80599	345844	728	\N
80600	345845	934	\N
80601	345846	649	\N
80602	345847	14911	\N
80603	345848	55001	\N
80604	345848	55002	\N
80605	345850	15374	\N
80606	345851	15370	\N
80607	345852	15945	\N
80608	345853	15945	\N
80609	345854	55003	\N
80610	345855	2674	\N
80611	345856	2674	\N
80612	345857	15373	\N
80613	345859	15369	\N
80614	345858	15369	\N
80616	345860	893	\N
80617	345861	893	\N
80618	345861	1664	\N
80619	345862	563	\N
80620	345863	2134	\N
80621	345865	15379	\N
80622	345866	32015	\N
80623	345867	32022	\N
80624	345868	1521	\N
80625	345869	15372	\N
80626	345870	15377	\N
80627	345870	563	\N
80628	345871	1051	\N
80629	345872	15377	\N
80630	345873	1934	\N
80631	345874	1678	\N
80632	345875	2008	\N
80633	345876	15371	\N
80634	345877	2380	\N
80635	345878	15367	\N
80636	345879	1818	\N
80637	345879	1739	\N
80638	345879	1894	\N
80639	345879	4138	\N
80640	345880	15375	\N
80641	345881	32018	\N
80642	345882	2670	\N
80643	345885	32023	\N
80644	345886	348	\N
80645	345887	32023	\N
80646	5332	15999	\N
80647	5969	15193	\N
80648	5969	15192	\N
80649	5969	15784	\N
80650	5983	15965	\N
80651	5983	16040	\N
80652	5983	55004	\N
80653	6735	44	\N
80654	6736	50484	\N
80655	6737	53556	\N
80656	6739	599	\N
80657	6740	16009	\N
80658	6740	44	\N
80659	6740	77	\N
80660	6741	350	\N
80661	6741	11733	\N
80662	6743	44	\N
80663	6743	15877	\N
80664	6743	80	\N
80665	6744	1657	\N
80666	6745	44	\N
80667	6747	401	\N
80668	6749	15381	\N
80669	6749	44	\N
80670	6750	2091	\N
80671	6753	44	\N
80672	6755	1122	\N
80673	6756	1802	\N
80674	6757	3453	\N
80675	6757	3640	\N
80676	6758	15875	\N
80677	6759	1696	\N
80678	6760	2689	\N
80679	6762	65	\N
80680	6763	2344	\N
80681	6765	15874	\N
80682	6766	77	\N
80683	6768	1206	\N
80684	6769	478	\N
80685	6770	62	\N
80686	6771	432	\N
80687	6772	432	\N
80688	6773	44	\N
80689	6773	15877	\N
80690	6773	80	\N
80691	6774	1122	\N
80692	6775	651	\N
80693	6775	55005	\N
80694	6777	1181	\N
80695	6778	15877	\N
80696	6778	55006	\N
80697	6779	15871	\N
80698	6780	3751	\N
80699	6781	15878	\N
80700	6782	452	\N
80701	6783	482	\N
80702	6786	4104	\N
80703	6789	4104	\N
80704	6790	15879	\N
80705	6791	2583	\N
80706	6792	1040	\N
80707	6793	2216	\N
80708	6794	1109	\N
80709	6795	1259	\N
80710	6801	2091	\N
80711	346027	183	\N
80712	346028	15147	\N
80713	346017	96	\N
80714	346091	15382	\N
80715	346092	55007	\N
80716	346094	55008	\N
80717	346095	15145	\N
80718	346096	15142	\N
80719	346096	54485	\N
80720	346029	15384	\N
80721	346030	15390	\N
80722	346030	15144	\N
80723	346030	15148	\N
80724	346031	55009	\N
80725	346033	9391	\N
80726	346033	9392	\N
80727	346034	15382	\N
80728	346035	55008	\N
80729	346036	15385	\N
80730	346037	15388	\N
80731	346038	15169	\N
80732	346039	15170	\N
80733	346040	54483	\N
80734	346040	54489	\N
80735	346041	15382	\N
80736	346042	15165	\N
80737	346043	15382	\N
80738	346044	15165	\N
80739	346044	55010	\N
80740	346047	54485	\N
80741	346047	15142	\N
80742	346047	15172	\N
80743	346049	55011	\N
80744	346050	15382	\N
80745	346051	55010	\N
80746	346052	15166	\N
80747	346053	15382	\N
80748	346054	15389	\N
80749	346055	15382	\N
80750	346056	96	\N
80751	346057	15118	\N
80752	346058	15140	\N
80753	346059	1588	\N
80754	346060	1588	\N
80755	346061	15162	\N
80756	346062	15165	\N
80757	346063	55013	\N
80758	346064	15388	\N
80759	346065	15163	\N
80760	346065	55011	\N
80761	346066	15169	\N
80762	346068	15143	\N
80763	346071	55014	\N
80764	346075	15168	\N
80765	346075	15142	\N
80766	346076	15168	\N
80767	346076	15142	\N
80769	346078	15142	\N
80770	346079	2672	\N
80771	346080	47430	\N
80772	346080	15384	\N
80773	346081	15388	\N
80774	346082	15163	\N
80775	346083	2672	\N
80776	346084	2181	\N
80777	346085	15382	\N
80778	346086	15388	\N
80779	346087	603	\N
80780	346087	15386	\N
80781	346087	1623	\N
80782	346088	1623	\N
80783	346089	1193	\N
80784	346090	603	\N
80785	346090	858	\N
80786	346090	1193	\N
80787	346077	15382	\N
80788	346093	15382	\N
80789	345899	255	\N
80790	345900	756	\N
80791	345901	520	\N
80792	345902	833	\N
80793	345904	824	\N
80794	345905	1242	\N
80795	345906	469	\N
80796	345907	829	\N
80797	345908	1850	\N
80798	345910	1242	\N
80799	345912	1139	\N
80800	345912	30804	\N
80801	345913	1355	\N
80802	345914	1139	\N
80803	345903	866	\N
80804	345915	2201	\N
80805	345917	842	\N
80806	345918	739	\N
80807	345919	1850	\N
80809	345921	164	\N
80810	345920	164	\N
80811	345922	584	\N
80812	345923	833	\N
80813	345924	1539	\N
80814	345926	164	\N
80815	345927	1924	\N
80816	345928	2574	\N
80817	345929	164	\N
80818	345930	756	\N
80819	345931	739	\N
80820	345933	229	\N
80821	345934	1850	\N
80822	345935	15959	\N
80823	345936	876	\N
80824	345937	1327	\N
80825	345938	336	\N
80826	345939	164	\N
80827	345942	1539	\N
80828	345940	469	\N
80829	5323	332	\N
80830	5323	357	\N
80831	5323	1167	\N
80832	5324	1530	\N
80833	5324	15442	\N
80834	5335	533	\N
80835	5375	1682	\N
80836	5377	15600	\N
80837	5389	15601	\N
80838	5390	16002	\N
80839	5396	55075	\N
80840	5396	280	\N
80841	5398	15380	\N
80842	5398	15600	\N
80843	5408	16011	\N
80844	5409	15380	\N
80845	5410	15602	\N
80846	5411	15596	\N
80847	5412	15603	\N
80848	5414	329	\N
80849	5416	2849	\N
80850	5415	349	\N
80851	5417	15601	\N
80852	5420	15443	\N
80853	5420	50716	\N
80854	5420	53604	\N
80855	5420	2099	\N
80856	5420	55078	\N
80857	5425	15411	\N
80858	5425	16011	\N
80859	5425	15380	\N
80860	5433	15694	\N
80861	5426	15694	\N
80862	5427	15444	\N
80863	5430	15440	\N
80864	5430	15441	\N
80865	5430	15754	\N
80866	5435	15444	\N
80867	5436	15686	\N
80868	5436	15439	\N
80869	5438	15755	\N
80870	5442	54295	\N
80871	5442	54291	\N
80872	5442	15442	\N
80873	5490	15964	\N
80874	5504	413	\N
80875	5505	1899	\N
80876	5576	15392	\N
80877	5578	15407	\N
80878	5580	25231	\N
80879	5581	15961	\N
80880	5595	16022	\N
80881	5595	16002	\N
80882	5595	47221	\N
80883	5612	55079	\N
80884	5624	22125	\N
80885	5635	15408	\N
80886	5635	15411	\N
80887	5635	16011	\N
80888	5636	15964	\N
80889	5642	47387	\N
80890	5642	47379	\N
80891	5647	15407	\N
80892	5650	15380	\N
80893	5650	15596	\N
80894	5652	15964	\N
80895	5652	47387	\N
80896	5607	15392	\N
80897	5611	15392	\N
80898	5611	15391	\N
80899	5611	16010	\N
80900	5611	47387	\N
80901	5611	47379	\N
80902	5611	15558	\N
80903	5623	15407	\N
80904	5623	15392	\N
80905	5645	15392	\N
80906	5645	41	\N
80907	5651	16010	\N
80908	5651	16011	\N
80909	5651	16008	\N
80910	5651	15964	\N
80911	345770	15968	\N
80912	345770	235	\N
80913	345770	322	\N
80914	345770	318	\N
80915	345770	331	\N
80916	345771	424	\N
80917	345771	15886	\N
80918	345771	832	\N
80919	345779	972	\N
80920	345780	1647	\N
80921	345783	424	\N
80922	345783	518	\N
80923	345784	483	\N
80924	345785	15886	\N
80925	345786	2764	\N
80926	345787	2764	\N
80927	345788	489	\N
80928	345789	518	\N
80929	345790	518	\N
80930	345791	832	\N
80931	345792	516	\N
80932	345793	516	\N
80933	345794	586	\N
80934	345795	586	\N
80935	345796	602	\N
80936	345797	607	\N
80937	345798	607	\N
80938	345799	647	\N
80939	345800	647	\N
80940	345801	783	\N
80941	345802	783	\N
80942	345803	2272	\N
80943	345804	2272	\N
80944	345805	795	\N
80945	345806	795	\N
80946	345807	834	\N
80947	345808	944	\N
80948	345809	2577	\N
80949	345810	910	\N
80950	345811	910	\N
80951	345812	1449	\N
80952	345813	1449	\N
80953	345814	923	\N
80954	345815	923	\N
80955	345820	1135	\N
80956	345821	1135	\N
80957	345822	2110	\N
80958	345823	2110	\N
80959	345824	2110	\N
80960	345825	2110	\N
80961	345826	2046	\N
80962	345827	2046	\N
80963	345828	1790	\N
81069	5288	15999	\N
81070	5288	16000	\N
81071	5288	666	\N
81072	5289	100	\N
81073	5289	225	\N
81074	5289	353	\N
81075	5289	1469	\N
81076	5289	1494	\N
81077	5289	1633	\N
81078	5289	1673	\N
81079	5289	1854	\N
81080	5289	2148	\N
81081	5289	2156	\N
81082	5289	3247	\N
81083	5295	15999	\N
81084	5295	16000	\N
81085	5297	22364	\N
81086	5298	53610	\N
81087	5299	15967	\N
81088	5299	16011	\N
81089	5309	15694	\N
81090	5309	15691	\N
81091	5309	15686	\N
81092	5309	15693	\N
81093	5318	16006	\N
81094	5318	78	\N
81095	5318	97	\N
81096	5318	101	\N
81097	5698	16011	\N
81098	5714	55080	\N
81099	5720	233	\N
81100	5720	16002	\N
81101	5720	44541	\N
81102	5720	53485	\N
81103	5724	53482	\N
81104	5732	25229	\N
81105	5733	50680	\N
81106	5734	53274	\N
81107	5737	15961	\N
81108	5738	15961	\N
81109	5738	233	\N
81110	5734	15961	\N
81111	5739	15961	\N
81112	5739	125	\N
81113	5740	15961	\N
81114	5742	15961	\N
81115	5742	15563	\N
81116	5742	15556	\N
81117	5742	125	\N
81118	5739	114	\N
81119	5747	44541	\N
81120	5775	15967	\N
